Campaign Name,Mailing State/Province,Mailing Zip/Postal Code,Mailing Country,City Year Alumni,Alumni Survey NPS 2022,Alumni Volunteer Interests,Alumni Survey NPS 2021,Alumni Survey NPS 2020,Alumni Survey NPS,2018 Alumni Survey Participant,2019 Alumni Survey Participant,City Year Corps Service Year,City Year Service Location,Education Level at Time of Service,Undergraduate School Name,City Year Site,City Year Site 2,City Year Site 3,Current Professional Industry,Active Staff or Corps,City Year Graduation Year,Is/Was Teacher,Team Type,Hometown City,Hometown State,Undergraduate Degree,Highest Graduate Degree,First Generation College Graduate,Elected/Appointed Official
FY21 Annual Fund_NonDonor_All_Fall,FL,33025,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,33025,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NC,,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NC,27601-2808,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,75225,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44122,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70112,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70112,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70112,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70113,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70124,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70116,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03102,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MO,64105,,0,,,,,,0,0,,,,,City Year Kansas City,,,,0,2018,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70113,,0,,,,,,0,0,2017-2018,,,,City Year New Orleans,,,,0,2018,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,91401,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90210-3523,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70809,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03101,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32801,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90014,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70802,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70130,USA,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,43219,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90061,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,43220,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70801,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48226,USA,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,43219,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,43082,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,43211,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,43221,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60603,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90403,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,92612-1683,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60634,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,PA,19103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60443,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60115,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60465,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,ON,L3T 5H2,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,AR,72202-2048,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,75202,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60607,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60639,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48216-1940,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02138-1537,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,94022,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NY,10017-4801,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60602-3357,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,53217,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NY,11215-8501,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02891-2126,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02906-1565,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02904-4637,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MN,55117,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03281,USA,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MN,55104,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MN,55112,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,SC,29666,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NY,11934,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NY,11207,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03012,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,SC,29841,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48167,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44022,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70816,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38104,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38103,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38104,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38107,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38103,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38104,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IN,46202,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38134,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,DC,20515,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38238,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,37402,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,DC,20515,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38104,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,DC,20510,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,DC,20510,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,DC,20510,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,DC,20510,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02860,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
